,Area,Year,Item,Element Code,Unit,value
517794,South-eastern Asia,2013-01-01,Strawberries,5312,ha,111.0
517797,South-eastern Asia,2013-01-01,String beans,5312,ha,13770.0
517800,South-eastern Asia,2013-01-01,Sugar cane,5312,ha,2764046.0
517803,South-eastern Asia,2013-01-01,Sunflower seed,5312,ha,505062.0
517807,South-eastern Asia,2013-01-01,Sweet potatoes,5312,ha,420989.0
517812,South-eastern Asia,2013-01-01,"Tangerines, mandarins, clementines",5312,ha,26810.0
517815,South-eastern Asia,2013-01-01,Taro,5312,ha,25319.0
517818,South-eastern Asia,2013-01-01,Tea leaves,5312,ha,332748.0
517821,South-eastern Asia,2013-01-01,Tomatoes,5312,ha,85209.0
517825,South-eastern Asia,2013-01-01,Unmanufactured tobacco,5312,ha,387874.0
517828,South-eastern Asia,2013-01-01,"Vanilla, raw",5312,ha,16600.0
517831,South-eastern Asia,2013-01-01,Watermelons,5312,ha,119584.0
517834,South-eastern Asia,2013-01-01,Wheat,5312,ha,102372.0
517839,South-eastern Asia,2013-01-01,Yams,5312,ha,2621.0
517843,South-eastern Asia,2014-01-01,"Abaca, manila hemp, raw",5312,ha,135563.0
517846,South-eastern Asia,2014-01-01,"Agave fibres, raw, n.e.c.",5312,ha,4000.0
517849,South-eastern Asia,2014-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,6589.0
517852,South-eastern Asia,2014-01-01,Areca nuts,5312,ha,227988.0
517855,South-eastern Asia,2014-01-01,Asparagus,5312,ha,2095.0
517859,South-eastern Asia,2014-01-01,Avocados,5312,ha,27959.0
517862,South-eastern Asia,2014-01-01,Bananas,5312,ha,530173.0
517865,South-eastern Asia,2014-01-01,Barley,5312,ha,53808.0
517868,South-eastern Asia,2014-01-01,"Beans, dry",5312,ha,3820520.0
517873,South-eastern Asia,2014-01-01,"Broad beans and horse beans, green",5312,ha,504.0
517880,South-eastern Asia,2014-01-01,Cabbages,5312,ha,126722.0
517883,South-eastern Asia,2014-01-01,Canary seed,5312,ha,85867.0
517886,South-eastern Asia,2014-01-01,Carrots and turnips,5312,ha,36395.0
517889,South-eastern Asia,2014-01-01,"Cashew nuts, in shell",5312,ha,871404.0
517892,South-eastern Asia,2014-01-01,"Cassava, fresh",5312,ha,3563480.0
517895,South-eastern Asia,2014-01-01,Castor oil seeds,5312,ha,27182.0
517902,South-eastern Asia,2014-01-01,Cauliflowers and broccoli,5312,ha,21076.0
517905,South-eastern Asia,2014-01-01,Cereals n.e.c.,5312,ha,111212.0
517909,South-eastern Asia,2014-01-01,"Chick peas, dry",5312,ha,377977.0
517913,South-eastern Asia,2014-01-01,Chicory roots,5312,ha,536.0
517916,South-eastern Asia,2014-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,282986.0
517919,South-eastern Asia,2014-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,283765.0
517922,South-eastern Asia,2014-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,194933.0
517925,South-eastern Asia,2014-01-01,"Cloves (whole stems), raw",5312,ha,506458.0
517928,South-eastern Asia,2014-01-01,Cocoa beans,5312,ha,1757355.0
517932,South-eastern Asia,2014-01-01,"Coconuts, in shell",5312,ha,7035283.0
517935,South-eastern Asia,2014-01-01,"Coffee, green",5312,ha,2088851.0
517939,South-eastern Asia,2014-01-01,"Corn, all",5312,ha,9753092.0
517945,South-eastern Asia,2014-01-01,"Cow peas, dry",5312,ha,133871.0
517949,South-eastern Asia,2014-01-01,Cucumbers and gherkins,5312,ha,73665.0
517963,South-eastern Asia,2014-01-01,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5312,ha,187112.0
517968,South-eastern Asia,2014-01-01,"Fibre Crops, Fibre Equivalent",5312,ha,588631.0
517972,South-eastern Asia,2014-01-01,"Ginger, raw",5312,ha,29935.0
517978,South-eastern Asia,2014-01-01,Grapes,5312,ha,5706.0
517981,South-eastern Asia,2014-01-01,Green garlic,5312,ha,45663.0
517986,South-eastern Asia,2014-01-01,"Groundnuts, excluding shelled",5312,ha,1752308.0
517993,South-eastern Asia,2014-01-01,"Jute, raw or retted",5312,ha,683.0
517997,South-eastern Asia,2014-01-01,Kapok fruit,5312,ha,177069.0
518001,South-eastern Asia,2014-01-01,Lemons and limes,5312,ha,18406.0
518004,South-eastern Asia,2014-01-01,"Lentils, dry",5312,ha,1619.0
518007,South-eastern Asia,2014-01-01,Lettuce and chicory,5312,ha,7324.0
518010,South-eastern Asia,2014-01-01,"Mangoes, guavas and mangosteens",5312,ha,961231.0
518014,South-eastern Asia,2014-01-01,Millet,5312,ha,236570.0
518020,South-eastern Asia,2014-01-01,Mustard seed,5312,ha,58679.0
518024,South-eastern Asia,2014-01-01,"Nutmeg, mace, cardamoms, raw",5312,ha,166095.0
518030,South-eastern Asia,2014-01-01,Oil palm fruit,5312,ha,15867535.0
518033,South-eastern Asia,2014-01-01,Okra,5312,ha,7268.0
518036,South-eastern Asia,2014-01-01,"Onions and shallots, dry (excluding dehydrated)",5312,ha,308926.0
518039,South-eastern Asia,2014-01-01,"Onions and shallots, green",5312,ha,9954.0
518042,South-eastern Asia,2014-01-01,Oranges,5312,ha,142864.0
518047,South-eastern Asia,2014-01-01,Papayas,5312,ha,29908.0
518050,South-eastern Asia,2014-01-01,"Peas, dry",5312,ha,53530.0
518053,South-eastern Asia,2014-01-01,"Peas, green",5312,ha,2006.0
518056,South-eastern Asia,2014-01-01,"Pepper (Piper spp.), raw",5312,ha,239808.0
518060,South-eastern Asia,2014-01-01,"Pigeon peas, dry",5312,ha,619261.0
518063,South-eastern Asia,2014-01-01,Pineapples,5312,ha,202754.0
518066,South-eastern Asia,2014-01-01,Plantains and cooking bananas,5312,ha,336712.0
518069,South-eastern Asia,2014-01-01,Pomelos and grapefruits,5312,ha,73424.0
518072,South-eastern Asia,2014-01-01,Potatoes,5312,ha,151781.0
518076,South-eastern Asia,2014-01-01,"Pumpkins, squash and gourds",5312,ha,37782.0
518079,South-eastern Asia,2014-01-01,"Ramie, raw or retted",5312,ha,657.0
518096,South-eastern Asia,2014-01-01,Rice,5312,ha,46024613.0
518099,South-eastern Asia,2014-01-01,"Seed cotton, unginned",5312,ha,246863.0
518102,South-eastern Asia,2014-01-01,Sesame seed,5312,ha,1604621.0
518111,South-eastern Asia,2014-01-01,"Sisal, raw",5312,ha,366.0
518114,South-eastern Asia,2014-01-01,Sorghum,5312,ha,259241.0
518118,South-eastern Asia,2014-01-01,Soya beans,5312,ha,1025390.0
518121,South-eastern Asia,2014-01-01,Spinach,5312,ha,50304.0
518124,South-eastern Asia,2014-01-01,Strawberries,5312,ha,123.0
518127,South-eastern Asia,2014-01-01,String beans,5312,ha,13786.0
518130,South-eastern Asia,2014-01-01,Sugar cane,5312,ha,2827081.0
518133,South-eastern Asia,2014-01-01,Sunflower seed,5312,ha,497017.0
518137,South-eastern Asia,2014-01-01,Sweet potatoes,5312,ha,404172.0
518142,South-eastern Asia,2014-01-01,"Tangerines, mandarins, clementines",5312,ha,26210.0
518145,South-eastern Asia,2014-01-01,Taro,5312,ha,37218.0
518148,South-eastern Asia,2014-01-01,Tea leaves,5312,ha,332704.0
518151,South-eastern Asia,2014-01-01,Tomatoes,5312,ha,83438.0
518155,South-eastern Asia,2014-01-01,Unmanufactured tobacco,5312,ha,324316.0
518158,South-eastern Asia,2014-01-01,"Vanilla, raw",5312,ha,13600.0
518161,South-eastern Asia,2014-01-01,Watermelons,5312,ha,121922.0
518164,South-eastern Asia,2014-01-01,Wheat,5312,ha,99956.0
518169,South-eastern Asia,2014-01-01,Yams,5312,ha,2616.0
518173,South-eastern Asia,2015-01-01,"Abaca, manila hemp, raw",5312,ha,139109.0
518176,South-eastern Asia,2015-01-01,"Agave fibres, raw, n.e.c.",5312,ha,4009.0
518179,South-eastern Asia,2015-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,6796.0
518182,South-eastern Asia,2015-01-01,Areca nuts,5312,ha,231515.0
518185,South-eastern Asia,2015-01-01,Asparagus,5312,ha,1713.0
518189,South-eastern Asia,2015-01-01,Avocados,5312,ha,33991.0
518192,South-eastern Asia,2015-01-01,Bananas,5312,ha,582476.0
518195,South-eastern Asia,2015-01-01,Barley,5312,ha,53051.0
518198,South-eastern Asia,2015-01-01,"Beans, dry",5312,ha,3918424.0
518203,South-eastern Asia,2015-01-01,"Broad beans and horse beans, green",5312,ha,518.0
518210,South-eastern Asia,2015-01-01,Cabbages,5312,ha,125012.0
518213,South-eastern Asia,2015-01-01,Canary seed,5312,ha,86687.0
518216,South-eastern Asia,2015-01-01,Carrots and turnips,5312,ha,35798.0
518219,South-eastern Asia,2015-01-01,"Cashew nuts, in shell",5312,ha,856431.0
518222,South-eastern Asia,2015-01-01,"Cassava, fresh",5312,ha,3684663.0
518225,South-eastern Asia,2015-01-01,Castor oil seeds,5312,ha,29100.0
518232,South-eastern Asia,2015-01-01,Cauliflowers and broccoli,5312,ha,19115.0
518235,South-eastern Asia,2015-01-01,Cereals n.e.c.,5312,ha,120817.0
518239,South-eastern Asia,2015-01-01,"Chick peas, dry",5312,ha,372311.0
518243,South-eastern Asia,2015-01-01,Chicory roots,5312,ha,531.0
518246,South-eastern Asia,2015-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,281416.0
518249,South-eastern Asia,2015-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,276363.0
518252,South-eastern Asia,2015-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,186729.0
518255,South-eastern Asia,2015-01-01,"Cloves (whole stems), raw",5312,ha,536671.0
518258,South-eastern Asia,2015-01-01,Cocoa beans,5312,ha,1743155.0
518262,South-eastern Asia,2015-01-01,"Coconuts, in shell",5312,ha,7030616.0
518265,South-eastern Asia,2015-01-01,"Coffee, green",5312,ha,2101673.0
518269,South-eastern Asia,2015-01-01,"Corn, all",5312,ha,9651502.0
518275,South-eastern Asia,2015-01-01,"Cow peas, dry",5312,ha,135465.0
518279,South-eastern Asia,2015-01-01,Cucumbers and gherkins,5312,ha,68447.0
518293,South-eastern Asia,2015-01-01,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5312,ha,207691.0
518298,South-eastern Asia,2015-01-01,"Fibre Crops, Fibre Equivalent",5312,ha,597788.0
518302,South-eastern Asia,2015-01-01,"Ginger, raw",5312,ha,29750.0
518308,South-eastern Asia,2015-01-01,Grapes,5312,ha,6099.0
518311,South-eastern Asia,2015-01-01,Green garlic,5312,ha,45117.0
518316,South-eastern Asia,2015-01-01,"Groundnuts, excluding shelled",5312,ha,1692675.0
518323,South-eastern Asia,2015-01-01,"Jute, raw or retted",5312,ha,652.0
518327,South-eastern Asia,2015-01-01,Kapok fruit,5312,ha,190836.0
518331,South-eastern Asia,2015-01-01,Lemons and limes,5312,ha,18769.0
518334,South-eastern Asia,2015-01-01,"Lentils, dry",5312,ha,1619.0
518337,South-eastern Asia,2015-01-01,Lettuce and chicory,5312,ha,7201.0
518340,South-eastern Asia,2015-01-01,"Mangoes, guavas and mangosteens",5312,ha,883949.0
518344,South-eastern Asia,2015-01-01,Millet,5312,ha,239338.0
518350,South-eastern Asia,2015-01-01,Mustard seed,5312,ha,58679.0
518354,South-eastern Asia,2015-01-01,"Nutmeg, mace, cardamoms, raw",5312,ha,172438.0
518360,South-eastern Asia,2015-01-01,Oil palm fruit,5312,ha,16339492.0
518363,South-eastern Asia,2015-01-01,Okra,5312,ha,7531.0
518366,South-eastern Asia,2015-01-01,"Onions and shallots, dry (excluding dehydrated)",5312,ha,310138.0
518369,South-eastern Asia,2015-01-01,"Onions and shallots, green",5312,ha,10020.0
518372,South-eastern Asia,2015-01-01,Oranges,5312,ha,139174.0
518377,South-eastern Asia,2015-01-01,Papayas,5312,ha,29932.0
518380,South-eastern Asia,2015-01-01,"Peas, dry",5312,ha,54760.0
518383,South-eastern Asia,2015-01-01,"Peas, green",5312,ha,1650.0
518386,South-eastern Asia,2015-01-01,"Pepper (Piper spp.), raw",5312,ha,254347.0
518390,South-eastern Asia,2015-01-01,"Pigeon peas, dry",5312,ha,647188.0
518393,South-eastern Asia,2015-01-01,Pineapples,5312,ha,196904.0
518396,South-eastern Asia,2015-01-01,Plantains and cooking bananas,5312,ha,340525.0
518399,South-eastern Asia,2015-01-01,Pomelos and grapefruits,5312,ha,74239.0
518402,South-eastern Asia,2015-01-01,Potatoes,5312,ha,143448.0
518406,South-eastern Asia,2015-01-01,"Pumpkins, squash and gourds",5312,ha,35787.0
518409,South-eastern Asia,2015-01-01,"Ramie, raw or retted",5312,ha,682.0
518426,South-eastern Asia,2015-01-01,Rice,5312,ha,44831082.0
518429,South-eastern Asia,2015-01-01,"Seed cotton, unginned",5312,ha,236466.0
518432,South-eastern Asia,2015-01-01,Sesame seed,5312,ha,1660125.0
518441,South-eastern Asia,2015-01-01,"Sisal, raw",5312,ha,362.0
518444,South-eastern Asia,2015-01-01,Sorghum,5312,ha,260916.0
518448,South-eastern Asia,2015-01-01,Soya beans,5312,ha,1012355.0
518451,South-eastern Asia,2015-01-01,Spinach,5312,ha,46625.0
518454,South-eastern Asia,2015-01-01,Strawberries,5312,ha,124.0
518457,South-eastern Asia,2015-01-01,String beans,5312,ha,13808.0
518460,South-eastern Asia,2015-01-01,Sugar cane,5312,ha,2829199.0
518463,South-eastern Asia,2015-01-01,Sunflower seed,5312,ha,470457.0
518467,South-eastern Asia,2015-01-01,Sweet potatoes,5312,ha,384209.0
518472,South-eastern Asia,2015-01-01,"Tangerines, mandarins, clementines",5312,ha,24007.0
518475,South-eastern Asia,2015-01-01,Taro,5312,ha,37638.0
518478,South-eastern Asia,2015-01-01,Tea leaves,5312,ha,329187.0
518481,South-eastern Asia,2015-01-01,Tomatoes,5312,ha,77935.0
518485,South-eastern Asia,2015-01-01,Unmanufactured tobacco,5312,ha,306663.0
518488,South-eastern Asia,2015-01-01,"Vanilla, raw",5312,ha,13600.0
518491,South-eastern Asia,2015-01-01,Watermelons,5312,ha,121245.0
518494,South-eastern Asia,2015-01-01,Wheat,5312,ha,97574.0
518499,South-eastern Asia,2015-01-01,Yams,5312,ha,2433.0
518503,South-eastern Asia,2016-01-01,"Abaca, manila hemp, raw",5312,ha,142820.0
518506,South-eastern Asia,2016-01-01,"Agave fibres, raw, n.e.c.",5312,ha,4031.0
518509,South-eastern Asia,2016-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,6628.0
518512,South-eastern Asia,2016-01-01,Areca nuts,5312,ha,235891.0
518515,South-eastern Asia,2016-01-01,Asparagus,5312,ha,2050.0
518519,South-eastern Asia,2016-01-01,Avocados,5312,ha,28305.0
518522,South-eastern Asia,2016-01-01,Bananas,5312,ha,552590.0
518525,South-eastern Asia,2016-01-01,Barley,5312,ha,52380.0
518528,South-eastern Asia,2016-01-01,"Beans, dry",5312,ha,3902114.0
518533,South-eastern Asia,2016-01-01,"Broad beans and horse beans, green",5312,ha,516.0
518540,South-eastern Asia,2016-01-01,Cabbages,5312,ha,130182.0
518543,South-eastern Asia,2016-01-01,Canary seed,5312,ha,87263.0
518546,South-eastern Asia,2016-01-01,Carrots and turnips,5312,ha,38546.0
518549,South-eastern Asia,2016-01-01,"Cashew nuts, in shell",5312,ha,848597.0
518552,South-eastern Asia,2016-01-01,"Cassava, fresh",5312,ha,3435432.0
518555,South-eastern Asia,2016-01-01,Castor oil seeds,5312,ha,29196.0
518562,South-eastern Asia,2016-01-01,Cauliflowers and broccoli,5312,ha,20838.0
518565,South-eastern Asia,2016-01-01,Cereals n.e.c.,5312,ha,112136.0
518569,South-eastern Asia,2016-01-01,"Chick peas, dry",5312,ha,363870.0
518573,South-eastern Asia,2016-01-01,Chicory roots,5312,ha,538.0
518576,South-eastern Asia,2016-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,281344.0
518579,South-eastern Asia,2016-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,280143.0
518582,South-eastern Asia,2016-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,184074.0
518585,South-eastern Asia,2016-01-01,"Cloves (whole stems), raw",5312,ha,546017.0
518588,South-eastern Asia,2016-01-01,Cocoa beans,5312,ha,1734612.0
518592,South-eastern Asia,2016-01-01,"Coconuts, in shell",5312,ha,6950262.0
518595,South-eastern Asia,2016-01-01,"Coffee, green",5312,ha,2100767.0
518599,South-eastern Asia,2016-01-01,"Corn, all",5312,ha,10163354.0
518605,South-eastern Asia,2016-01-01,"Cow peas, dry",5312,ha,132038.0
518609,South-eastern Asia,2016-01-01,Cucumbers and gherkins,5312,ha,67801.0
518623,South-eastern Asia,2016-01-01,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5312,ha,201751.0
518628,South-eastern Asia,2016-01-01,"Fibre Crops, Fibre Equivalent",5312,ha,567628.0
518632,South-eastern Asia,2016-01-01,"Ginger, raw",5312,ha,27547.0
518638,South-eastern Asia,2016-01-01,Grapes,5312,ha,6362.0
518641,South-eastern Asia,2016-01-01,Green garlic,5312,ha,44531.0
518646,South-eastern Asia,2016-01-01,"Groundnuts, excluding shelled",5312,ha,1711618.0
518653,South-eastern Asia,2016-01-01,"Jute, raw or retted",5312,ha,649.0
518657,South-eastern Asia,2016-01-01,Kapok fruit,5312,ha,182603.0
518661,South-eastern Asia,2016-01-01,Lemons and limes,5312,ha,19104.0
518664,South-eastern Asia,2016-01-01,"Lentils, dry",5312,ha,1461.0
518667,South-eastern Asia,2016-01-01,Lettuce and chicory,5312,ha,7083.0
518670,South-eastern Asia,2016-01-01,"Mangoes, guavas and mangosteens",5312,ha,866590.0
518674,South-eastern Asia,2016-01-01,Millet,5312,ha,239232.0
518680,South-eastern Asia,2016-01-01,Mustard seed,5312,ha,56701.0
518684,South-eastern Asia,2016-01-01,"Nutmeg, mace, cardamoms, raw",5312,ha,186890.0
518690,South-eastern Asia,2016-01-01,Oil palm fruit,5312,ha,16916879.0
518693,South-eastern Asia,2016-01-01,Okra,5312,ha,7337.0
518696,South-eastern Asia,2016-01-01,"Onions and shallots, dry (excluding dehydrated)",5312,ha,331640.0
518699,South-eastern Asia,2016-01-01,"Onions and shallots, green",5312,ha,9180.0
518702,South-eastern Asia,2016-01-01,Oranges,5312,ha,151755.0
518707,South-eastern Asia,2016-01-01,Papayas,5312,ha,34972.0
518710,South-eastern Asia,2016-01-01,"Peas, dry",5312,ha,51050.0
518713,South-eastern Asia,2016-01-01,"Peas, green",5312,ha,1975.0
518716,South-eastern Asia,2016-01-01,"Pepper (Piper spp.), raw",5312,ha,282453.0
518720,South-eastern Asia,2016-01-01,"Pigeon peas, dry",5312,ha,668706.0
518723,South-eastern Asia,2016-01-01,Pineapples,5312,ha,209496.0
518726,South-eastern Asia,2016-01-01,Plantains and cooking bananas,5312,ha,342653.0
518729,South-eastern Asia,2016-01-01,Pomelos and grapefruits,5312,ha,76606.0
518732,South-eastern Asia,2016-01-01,Potatoes,5312,ha,141154.0
518736,South-eastern Asia,2016-01-01,"Pumpkins, squash and gourds",5312,ha,35682.0
518739,South-eastern Asia,2016-01-01,"Ramie, raw or retted",5312,ha,663.0
518756,South-eastern Asia,2016-01-01,Rice,5312,ha,44920840.0
518759,South-eastern Asia,2016-01-01,"Seed cotton, unginned",5312,ha,211589.0
518762,South-eastern Asia,2016-01-01,Sesame seed,5312,ha,1642196.0
518771,South-eastern Asia,2016-01-01,"Sisal, raw",5312,ha,357.0
518774,South-eastern Asia,2016-01-01,Sorghum,5312,ha,257932.0
518778,South-eastern Asia,2016-01-01,Soya beans,5312,ha,964918.0
518781,South-eastern Asia,2016-01-01,Spinach,5312,ha,48356.0
518784,South-eastern Asia,2016-01-01,Strawberries,5312,ha,120.0
518787,South-eastern Asia,2016-01-01,String beans,5312,ha,13754.0
518790,South-eastern Asia,2016-01-01,Sugar cane,5312,ha,2838855.0
518793,South-eastern Asia,2016-01-01,Sunflower seed,5312,ha,439091.0
518797,South-eastern Asia,2016-01-01,Sweet potatoes,5312,ha,357864.0
518802,South-eastern Asia,2016-01-01,"Tangerines, mandarins, clementines",5312,ha,23519.0
518805,South-eastern Asia,2016-01-01,Taro,5312,ha,42199.0
518808,South-eastern Asia,2016-01-01,Tea leaves,5312,ha,339965.0
518811,South-eastern Asia,2016-01-01,Tomatoes,5312,ha,82529.0
518815,South-eastern Asia,2016-01-01,Unmanufactured tobacco,5312,ha,255625.0
518818,South-eastern Asia,2016-01-01,"Vanilla, raw",5312,ha,14600.0
518821,South-eastern Asia,2016-01-01,Watermelons,5312,ha,120959.0
518824,South-eastern Asia,2016-01-01,Wheat,5312,ha,87806.0
518829,South-eastern Asia,2016-01-01,Yams,5312,ha,2476.0
518833,South-eastern Asia,2017-01-01,"Abaca, manila hemp, raw",5312,ha,144959.0
518836,South-eastern Asia,2017-01-01,"Agave fibres, raw, n.e.c.",5312,ha,4020.0
518839,South-eastern Asia,2017-01-01,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",5312,ha,12038.0
518842,South-eastern Asia,2017-01-01,Areca nuts,5312,ha,238887.0
518845,South-eastern Asia,2017-01-01,Asparagus,5312,ha,2006.0
518849,South-eastern Asia,2017-01-01,Avocados,5312,ha,32529.0
518852,South-eastern Asia,2017-01-01,Bananas,5312,ha,570064.0
518855,South-eastern Asia,2017-01-01,Barley,5312,ha,60430.0
518858,South-eastern Asia,2017-01-01,"Beans, dry",5312,ha,3669004.0
518863,South-eastern Asia,2017-01-01,"Broad beans and horse beans, green",5312,ha,522.0
518870,South-eastern Asia,2017-01-01,Cabbages,5312,ha,151236.0
518873,South-eastern Asia,2017-01-01,Canary seed,5312,ha,90073.0
518876,South-eastern Asia,2017-01-01,Carrots and turnips,5312,ha,39159.0
518879,South-eastern Asia,2017-01-01,"Cashew nuts, in shell",5312,ha,831034.0
518882,South-eastern Asia,2017-01-01,"Cassava, fresh",5312,ha,3329935.0
518885,South-eastern Asia,2017-01-01,Castor oil seeds,5312,ha,40785.0
518892,South-eastern Asia,2017-01-01,Cauliflowers and broccoli,5312,ha,23067.0
518895,South-eastern Asia,2017-01-01,Cereals n.e.c.,5312,ha,113256.0
518899,South-eastern Asia,2017-01-01,"Chick peas, dry",5312,ha,375639.0
518903,South-eastern Asia,2017-01-01,Chicory roots,5312,ha,545.0
518906,South-eastern Asia,2017-01-01,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",5312,ha,281060.0
518909,South-eastern Asia,2017-01-01,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5312,ha,330406.0
518912,South-eastern Asia,2017-01-01,"Cinnamon and cinnamon-tree flowers, raw",5312,ha,193573.0
518915,South-eastern Asia,2017-01-01,"Cloves (whole stems), raw",5312,ha,560563.0
518918,South-eastern Asia,2017-01-01,Cocoa beans,5312,ha,1695348.0
518922,South-eastern Asia,2017-01-01,"Coconuts, in shell",5312,ha,6881346.0
518925,South-eastern Asia,2017-01-01,"Coffee, green",5312,ha,2107734.0
518929,South-eastern Asia,2017-01-01,"Corn, all",5312,ha,11305322.0
518935,South-eastern Asia,2017-01-01,"Cow peas, dry",5312,ha,133891.0
518939,South-eastern Asia,2017-01-01,Cucumbers and gherkins,5312,ha,65728.0
518953,South-eastern Asia,2017-01-01,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",5312,ha,198200.0
518958,South-eastern Asia,2017-01-01,"Fibre Crops, Fibre Equivalent",5312,ha,548497.0
518962,South-eastern Asia,2017-01-01,"Ginger, raw",5312,ha,25391.0
518968,South-eastern Asia,2017-01-01,Grapes,5312,ha,6411.0
518971,South-eastern Asia,2017-01-01,Green garlic,5312,ha,43571.0
518976,South-eastern Asia,2017-01-01,"Groundnuts, excluding shelled",5312,ha,1697691.0
518983,South-eastern Asia,2017-01-01,"Jute, raw or retted",5312,ha,614.0
518987,South-eastern Asia,2017-01-01,Kapok fruit,5312,ha,181707.0
518991,South-eastern Asia,2017-01-01,Lemons and limes,5312,ha,19333.0
518994,South-eastern Asia,2017-01-01,"Lentils, dry",5312,ha,1262.0
518997,South-eastern Asia,2017-01-01,Lettuce and chicory,5312,ha,6470.0
519000,South-eastern Asia,2017-01-01,"Mangoes, guavas and mangosteens",5312,ha,869636.0
519004,South-eastern Asia,2017-01-01,Millet,5312,ha,217652.0
519010,South-eastern Asia,2017-01-01,Mustard seed,5312,ha,48207.0
519014,South-eastern Asia,2017-01-01,"Nutmeg, mace, cardamoms, raw",5312,ha,205536.0
519020,South-eastern Asia,2017-01-01,Oil palm fruit,5312,ha,20044668.0
519023,South-eastern Asia,2017-01-01,Okra,5312,ha,7789.0
519026,South-eastern Asia,2017-01-01,"Onions and shallots, dry (excluding dehydrated)",5312,ha,345526.0
519029,South-eastern Asia,2017-01-01,"Onions and shallots, green",5312,ha,10701.0
519032,South-eastern Asia,2017-01-01,Oranges,5312,ha,161745.0
519037,South-eastern Asia,2017-01-01,Papayas,5312,ha,33386.0
519040,South-eastern Asia,2017-01-01,"Peas, dry",5312,ha,48920.0
519043,South-eastern Asia,2017-01-01,"Peas, green",5312,ha,1876.0
519046,South-eastern Asia,2017-01-01,"Pepper (Piper spp.), raw",5312,ha,299600.0
519050,South-eastern Asia,2017-01-01,"Pigeon peas, dry",5312,ha,658588.0
519053,South-eastern Asia,2017-01-01,Pineapples,5312,ha,222664.0
519056,South-eastern Asia,2017-01-01,Plantains and cooking bananas,5312,ha,351901.0
519059,South-eastern Asia,2017-01-01,Pomelos and grapefruits,5312,ha,82239.0
519062,South-eastern Asia,2017-01-01,Potatoes,5312,ha,143701.0
519066,South-eastern Asia,2017-01-01,"Pumpkins, squash and gourds",5312,ha,36178.0
519069,South-eastern Asia,2017-01-01,"Ramie, raw or retted",5312,ha,652.0
519086,South-eastern Asia,2017-01-01,Rice,5312,ha,45847505.0
519089,South-eastern Asia,2017-01-01,"Seed cotton, unginned",5312,ha,192165.0
519092,South-eastern Asia,2017-01-01,Sesame seed,5312,ha,1613259.0
519101,South-eastern Asia,2017-01-01,"Sisal, raw",5312,ha,354.0
519104,South-eastern Asia,2017-01-01,Sorghum,5312,ha,234387.0
519108,South-eastern Asia,2017-01-01,Soya beans,5312,ha,697257.0
519111,South-eastern Asia,2017-01-01,Spinach,5312,ha,46725.0
519114,South-eastern Asia,2017-01-01,Strawberries,5312,ha,134.0
519117,South-eastern Asia,2017-01-01,String beans,5312,ha,13939.0
519120,South-eastern Asia,2017-01-01,Sugar cane,5312,ha,2839591.0
519123,South-eastern Asia,2017-01-01,Sunflower seed,5312,ha,306098.0
519127,South-eastern Asia,2017-01-01,Sweet potatoes,5312,ha,339777.0
519132,South-eastern Asia,2017-01-01,"Tangerines, mandarins, clementines",5312,ha,24107.0
519135,South-eastern Asia,2017-01-01,Taro,5312,ha,37299.0
519138,South-eastern Asia,2017-01-01,Tea leaves,5312,ha,346146.0
519141,South-eastern Asia,2017-01-01,Tomatoes,5312,ha,79782.0
519145,South-eastern Asia,2017-01-01,Unmanufactured tobacco,5312,ha,296317.0
519148,South-eastern Asia,2017-01-01,"Vanilla, raw",5312,ha,12451.0
519151,South-eastern Asia,2017-01-01,Watermelons,5312,ha,114948.0
519154,South-eastern Asia,2017-01-01,Wheat,5312,ha,66708.0
519159,South-eastern Asia,2017-01-01,Yams,5312,ha,2457.0
519163,South-eastern Asia,2018-01-01,"Abaca, manila hemp, raw",5312,ha,143284.0
519166,South-eastern Asia,2018-01-01,"Agave fibres, raw, n.e.c.",5312,ha,4020.0
