,decade,Area,Item,value
10198,2010-01-01,Eastern Africa,"Sunflower-seed oil, crude",345415.934
10199,2010-01-01,Eastern Africa,Sweet potatoes,14731927.824000001
10200,2010-01-01,Eastern Africa,Tallow,8829.092
10201,2010-01-01,Eastern Africa,"Tangerines, mandarins, clementines",122557.65400000001
10202,2010-01-01,Eastern Africa,Taro,1736587.4070000001
10203,2010-01-01,Eastern Africa,Tea leaves,2718017.802
10204,2010-01-01,Eastern Africa,Tomatoes,1992307.5010000002
10205,2010-01-01,Eastern Africa,Tung nuts,6913.0419999999995
10206,2010-01-01,Eastern Africa,Unmanufactured tobacco,531766.226
10207,2010-01-01,Eastern Africa,"Vanilla, raw",3213.6989999999996
10208,2010-01-01,Eastern Africa,Vetches,289629.919
10209,2010-01-01,Eastern Africa,Watermelons,192542.569
10210,2010-01-01,Eastern Africa,Wheat,4883065.386
10211,2010-01-01,Eastern Africa,"Whey, condensed",0.0
10212,2010-01-01,Eastern Africa,"Whey, dry",0.0
10213,2010-01-01,Eastern Africa,Wine,9903.598
10214,2010-01-01,Eastern Africa,Yams,248658.259
10215,2010-01-01,Eastern Asia,"Almonds, in shell",42625.578
10216,2010-01-01,Eastern Asia,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",48951.411
10217,2010-01-01,Eastern Asia,Apples,41094197.924
10218,2010-01-01,Eastern Asia,Apricots,179201.5
10219,2010-01-01,Eastern Asia,Areca nuts,115265.7
10220,2010-01-01,Eastern Asia,Artichokes,77545.344
10221,2010-01-01,Eastern Asia,Asparagus,7232295.069
10222,2010-01-01,Eastern Asia,Avocados,111303.896
10223,2010-01-01,Eastern Asia,Bananas,11406677.86
10224,2010-01-01,Eastern Asia,Barley,2006270.049
10225,2010-01-01,Eastern Asia,"Beans, dry",1613026.686
10226,2010-01-01,Eastern Asia,"Broad beans and horse beans, dry",1611124.031
10227,2010-01-01,Eastern Asia,"Broad beans and horse beans, green",194648.908
10228,2010-01-01,Eastern Asia,Buckwheat,598936.1799999999
10229,2010-01-01,Eastern Asia,Cabbages,38291207.611
10230,2010-01-01,Eastern Asia,Carrots and turnips,18149582.416
10231,2010-01-01,Eastern Asia,"Cashew nuts, in shell",305.346
10232,2010-01-01,Eastern Asia,"Cassava, fresh",4749062.46
10233,2010-01-01,Eastern Asia,Castor oil seeds,70200.126
10234,2010-01-01,Eastern Asia,Cauliflowers and broccoli,9515029.608
10235,2010-01-01,Eastern Asia,Cereals n.e.c.,57975.93199999999
10236,2010-01-01,Eastern Asia,Cherries,52261.534
10237,2010-01-01,Eastern Asia,"Chestnuts, in shell",1751676.7940000002
10238,2010-01-01,Eastern Asia,"Chick peas, dry",12750.652
10239,2010-01-01,Eastern Asia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",299328.129
10240,2010-01-01,Eastern Asia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",16686971.911000002
10241,2010-01-01,Eastern Asia,"Cinnamon and cinnamon-tree flowers, raw",71631.356
10242,2010-01-01,Eastern Asia,"Cloves (whole stems), raw",1223.6
10243,2010-01-01,Eastern Asia,Coconut oil,900.128
10244,2010-01-01,Eastern Asia,"Coconuts, in shell",347186.771
10245,2010-01-01,Eastern Asia,"Coffee, green",103418.027
10246,2010-01-01,Eastern Asia,"Corn, all",234266852.83400002
10247,2010-01-01,Eastern Asia,"Cotton lint, ginned",6059117.7
10248,2010-01-01,Eastern Asia,Cotton seed,11569154.971
10249,2010-01-01,Eastern Asia,Cottonseed oil,1446562.059
10250,2010-01-01,Eastern Asia,"Cow peas, dry",13847.9975
10251,2010-01-01,Eastern Asia,Cucumbers and gherkins,59421439.659
10252,2010-01-01,Eastern Asia,Currants,9.898
10253,2010-01-01,Eastern Asia,Dates,154725.63
10254,2010-01-01,Eastern Asia,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",103535.33499999999
10255,2010-01-01,Eastern Asia,"Fibre Crops, Fibre Equivalent",12911482.856
10256,2010-01-01,Eastern Asia,Figs,26616.291999999998
10257,2010-01-01,Eastern Asia,"Flax, processed but not spun",26482.956
10258,2010-01-01,Eastern Asia,"Ginger, raw",586126.299
10259,2010-01-01,Eastern Asia,Grapes,12110617.2
10260,2010-01-01,Eastern Asia,Green garlic,20235724.144
10261,2010-01-01,Eastern Asia,"Green tea (not fermented), black tea (fermented) and partly fermented tea",2215188.0
10262,2010-01-01,Eastern Asia,Groundnut oil,1892767.026
10263,2010-01-01,Eastern Asia,"Groundnuts, excluding shelled",16708875.9
10264,2010-01-01,Eastern Asia,"Hazelnuts, in shell",23669.407
10265,2010-01-01,Eastern Asia,Hop cones,11076.801
10266,2010-01-01,Eastern Asia,"Jute, raw or retted",33789.631
10267,2010-01-01,Eastern Asia,Kiwi fruit,1864833.258
10268,2010-01-01,Eastern Asia,Lemons and limes,2220774.3170000003
10269,2010-01-01,Eastern Asia,"Lentils, dry",148137.394
10270,2010-01-01,Eastern Asia,Lettuce and chicory,14664675.802000001
10271,2010-01-01,Eastern Asia,Linseed,372492.833
10272,2010-01-01,Eastern Asia,"Mangoes, guavas and mangosteens",3108623.991
10273,2010-01-01,Eastern Asia,Margarine and shortening,397707.607
10274,2010-01-01,Eastern Asia,Melonseed,30531.082000000002
10275,2010-01-01,Eastern Asia,Millet,2032554.4679999999
10276,2010-01-01,Eastern Asia,Molasses,3945600.0
10277,2010-01-01,Eastern Asia,Mushrooms and truffles,33013206.001
10278,2010-01-01,Eastern Asia,Mustard seed,18481.247
10279,2010-01-01,Eastern Asia,Natural honey,504372.87
10280,2010-01-01,Eastern Asia,Oats,583138.831
10281,2010-01-01,Eastern Asia,Oil of linseed,189420.535
10282,2010-01-01,Eastern Asia,Oil of maize,480259.908
10283,2010-01-01,Eastern Asia,Oil of palm kernel,24256.614999999998
10284,2010-01-01,Eastern Asia,Oil of sesame seed,339913.11699999997
10285,2010-01-01,Eastern Asia,Oil palm fruit,663692.576
10286,2010-01-01,Eastern Asia,Olive oil,0.0
10287,2010-01-01,Eastern Asia,Olives,2616.575
10288,2010-01-01,Eastern Asia,"Onions and shallots, dry (excluding dehydrated)",25704988.498
10289,2010-01-01,Eastern Asia,"Onions and shallots, green",2018371.651
10290,2010-01-01,Eastern Asia,Oranges,7663899.726000001
10291,2010-01-01,Eastern Asia,Palm kernels,50066.166
10292,2010-01-01,Eastern Asia,Palm oil,157657.882
10293,2010-01-01,Eastern Asia,Papayas,515723.425
10294,2010-01-01,Eastern Asia,Peaches and nectarines,13174190.45
10295,2010-01-01,Eastern Asia,Pears,17354325.736
10296,2010-01-01,Eastern Asia,"Peas, dry",1333200.72
10297,2010-01-01,Eastern Asia,"Peas, green",10967963.470999999
10298,2010-01-01,Eastern Asia,"Pepper (Piper spp.), raw",32210.175
10299,2010-01-01,Eastern Asia,"Peppermint, spearmint",34.062
10300,2010-01-01,Eastern Asia,Persimmons,3558730.3
10301,2010-01-01,Eastern Asia,Pineapples,1894555.78
10302,2010-01-01,Eastern Asia,"Pistachios, in shell",75340.697
10303,2010-01-01,Eastern Asia,Plums and sloes,6359668.279999999
10304,2010-01-01,Eastern Asia,Pomelos and grapefruits,4090844.0
10305,2010-01-01,Eastern Asia,Potatoes,89272065.047
10306,2010-01-01,Eastern Asia,"Pumpkins, squash and gourds",7854133.82
10307,2010-01-01,Eastern Asia,Quinces,109418.46299999999
10308,2010-01-01,Eastern Asia,"Ramie, raw or retted",106456.37700000001
10309,2010-01-01,Eastern Asia,Rape or colza seed,13705865.134
10310,2010-01-01,Eastern Asia,"Rapeseed or canola oil, crude",5701673.888
10311,2010-01-01,Eastern Asia,Raw silk (not thrown),129613.3
10312,2010-01-01,Eastern Asia,Rice,227435916.65
10313,2010-01-01,Eastern Asia,Rye,636272.789
10314,2010-01-01,Eastern Asia,Safflower seed,32951.585999999996
10315,2010-01-01,Eastern Asia,"Safflower-seed oil, crude",0.0
10316,2010-01-01,Eastern Asia,"Seed cotton, unginned",18802854.360999998
10317,2010-01-01,Eastern Asia,Sesame seed,529028.513
10318,2010-01-01,Eastern Asia,"Sisal, raw",14414.545999999998
10319,2010-01-01,Eastern Asia,Sorghum,2645045.737
10320,2010-01-01,Eastern Asia,Soya bean oil,13695386.3
10321,2010-01-01,Eastern Asia,Soya beans,14701671.62
10322,2010-01-01,Eastern Asia,Spinach,23100840.68
10323,2010-01-01,Eastern Asia,Strawberries,2928750.8140000002
10324,2010-01-01,Eastern Asia,String beans,51622.3
10325,2010-01-01,Eastern Asia,Sugar beet,13160320.0
10326,2010-01-01,Eastern Asia,Sugar cane,115273814.6
10327,2010-01-01,Eastern Asia,Sunflower seed,2522060.9
10328,2010-01-01,Eastern Asia,"Sunflower-seed oil, crude",420764.603
10329,2010-01-01,Eastern Asia,Sweet potatoes,58321821.761
10330,2010-01-01,Eastern Asia,Tallow,115245.883
10331,2010-01-01,Eastern Asia,Tallowtree seeds,993048.6039999999
10332,2010-01-01,Eastern Asia,"Tangerines, mandarins, clementines",18138047.4
10333,2010-01-01,Eastern Asia,Taro,1995548.348
10334,2010-01-01,Eastern Asia,Tea leaves,9370376.218
10335,2010-01-01,Eastern Asia,Tomatoes,55579937.385000005
10336,2010-01-01,Eastern Asia,Triticale,418487.227
10337,2010-01-01,Eastern Asia,"True hemp, raw or retted",65218.409999999996
10338,2010-01-01,Eastern Asia,Tung nuts,404049.68799999997
10339,2010-01-01,Eastern Asia,Unmanufactured tobacco,2976505.723
10340,2010-01-01,Eastern Asia,"Vanilla, raw",541.233
10341,2010-01-01,Eastern Asia,"Walnuts, in shell",1026143.2359999999
10342,2010-01-01,Eastern Asia,Watermelons,62625482.787
10343,2010-01-01,Eastern Asia,Wheat,128025915.48099999
10344,2010-01-01,Eastern Asia,"Whey, condensed",9102.317
10345,2010-01-01,Eastern Asia,Wine,1878343.921
10346,2010-01-01,Eastern Asia,Yams,162830.0
10347,2010-01-01,Eastern Europe,"Almonds, in shell",1449.663
10348,2010-01-01,Eastern Europe,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",76812.943
10349,2010-01-01,Eastern Europe,Apples,7725783.559
10350,2010-01-01,Eastern Europe,Apricots,233660.48500000002
10351,2010-01-01,Eastern Europe,Artichokes,584.931
10352,2010-01-01,Eastern Europe,Asparagus,18601.341999999997
10353,2010-01-01,Eastern Europe,Avocados,0.0
10354,2010-01-01,Eastern Europe,Bananas,0.0
10355,2010-01-01,Eastern Europe,Barley,36156640.20900001
10356,2010-01-01,Eastern Europe,"Beans, dry",369327.67000000004
10357,2010-01-01,Eastern Europe,Blueberries,20783.557
10358,2010-01-01,Eastern Europe,"Broad beans and horse beans, dry",73333.5
10359,2010-01-01,Eastern Europe,"Broad beans and horse beans, green",16539.999
10360,2010-01-01,Eastern Europe,Buckwheat,1144054.76
10361,2010-01-01,Eastern Europe,Cabbages,7501791.472
10362,2010-01-01,Eastern Europe,Canary seed,4465.845
10363,2010-01-01,Eastern Europe,Carrots and turnips,3852600.0909999995
10364,2010-01-01,Eastern Europe,Castor oil seeds,154.395
10365,2010-01-01,Eastern Europe,Cauliflowers and broccoli,407770.792
10366,2010-01-01,Eastern Europe,Cereals n.e.c.,110973.169
10367,2010-01-01,Eastern Europe,Cherries,309144.755
10368,2010-01-01,Eastern Europe,"Chestnuts, in shell",1020.309
10369,2010-01-01,Eastern Europe,"Chick peas, dry",194542.86099999998
10370,2010-01-01,Eastern Europe,Chicory roots,30992.401
10371,2010-01-01,Eastern Europe,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",69717.61
10372,2010-01-01,Eastern Europe,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",625843.25
10373,2010-01-01,Eastern Europe,Coconut oil,97.51666666666667
10374,2010-01-01,Eastern Europe,"Corn, all",67865788.215
10375,2010-01-01,Eastern Europe,"Cotton lint, ginned",585.0
10376,2010-01-01,Eastern Europe,Cotton seed,801.6
10377,2010-01-01,Eastern Europe,Cottonseed oil,180.831
10378,2010-01-01,Eastern Europe,"Cow peas, dry",2.32375
10379,2010-01-01,Eastern Europe,Cranberries,3552.8360000000002
10380,2010-01-01,Eastern Europe,Cucumbers and gherkins,3638070.4560000002
10381,2010-01-01,Eastern Europe,Currants,563244.907
10382,2010-01-01,Eastern Europe,"Fibre Crops, Fibre Equivalent",145171.96399999998
10383,2010-01-01,Eastern Europe,Figs,10.0
10384,2010-01-01,Eastern Europe,"Flax, processed but not spun",86283.50200000001
10385,2010-01-01,Eastern Europe,Gooseberries,76793.45700000001
10386,2010-01-01,Eastern Europe,Grapes,3234862.286
10387,2010-01-01,Eastern Europe,Green garlic,515074.268
10388,2010-01-01,Eastern Europe,Groundnut oil,12723.482
10389,2010-01-01,Eastern Europe,"Groundnuts, excluding shelled",772.29125
10390,2010-01-01,Eastern Europe,"Hazelnuts, in shell",7123.414
10391,2010-01-01,Eastern Europe,Hempseed,1542.8880000000001
10392,2010-01-01,Eastern Europe,Hop cones,10043.944
10393,2010-01-01,Eastern Europe,Kiwi fruit,101.489
10394,2010-01-01,Eastern Europe,Lemons and limes,0.0
10395,2010-01-01,Eastern Europe,"Lentils, dry",77547.4
10396,2010-01-01,Eastern Europe,Lettuce and chicory,77025.886
10397,2010-01-01,Eastern Europe,Linseed,533462.904
10398,2010-01-01,Eastern Europe,Locust beans (carobs),168.38899999999998
10399,2010-01-01,Eastern Europe,Lupins,298893.65
10400,2010-01-01,Eastern Europe,Margarine and shortening,1383443.043
10401,2010-01-01,Eastern Europe,Millet,656619.4820000001
10402,2010-01-01,Eastern Europe,Mixed grain,2913928.34
10403,2010-01-01,Eastern Europe,Molasses,2859032.8439999996
10404,2010-01-01,Eastern Europe,Mushrooms and truffles,326140.319
10405,2010-01-01,Eastern Europe,Mustard seed,145156.842
10406,2010-01-01,Eastern Europe,Natural honey,227469.68300000002
10407,2010-01-01,Eastern Europe,Oats,7622540.148
10408,2010-01-01,Eastern Europe,Oil of linseed,26368.451
10409,2010-01-01,Eastern Europe,Oil of maize,65106.43000000001
10410,2010-01-01,Eastern Europe,Oil of palm kernel,0.0
10411,2010-01-01,Eastern Europe,Oil of sesame seed,4628.319
10412,2010-01-01,Eastern Europe,Olive oil,0.0
10413,2010-01-01,Eastern Europe,Olives,0.0
10414,2010-01-01,Eastern Europe,"Onions and shallots, dry (excluding dehydrated)",4192995.176
10415,2010-01-01,Eastern Europe,"Onions and shallots, green",36903.453
10416,2010-01-01,Eastern Europe,Oranges,95.53
10417,2010-01-01,Eastern Europe,Palm oil,0.0
10418,2010-01-01,Eastern Europe,Peaches and nectarines,174975.875
10419,2010-01-01,Eastern Europe,Pears,425093.84400000004
10420,2010-01-01,Eastern Europe,"Peas, dry",2881185.2920000004
10421,2010-01-01,Eastern Europe,"Peas, green",285482.114
10422,2010-01-01,Eastern Europe,"Peppermint, spearmint",378.16375
10423,2010-01-01,Eastern Europe,Plums and sloes,1172494.059
10424,2010-01-01,Eastern Europe,Pomelos and grapefruits,0.0
10425,2010-01-01,Eastern Europe,Poppy seed,32433.82375
10426,2010-01-01,Eastern Europe,Potatoes,67924924.398
10427,2010-01-01,Eastern Europe,"Pumpkins, squash and gourds",2408174.744
10428,2010-01-01,Eastern Europe,Quinces,22407.646
10429,2010-01-01,Eastern Europe,Rape or colza seed,9991134.39
10430,2010-01-01,Eastern Europe,"Rapeseed or canola oil, crude",2347004.888
10431,2010-01-01,Eastern Europe,Raspberries,294886.224
10432,2010-01-01,Eastern Europe,Raw silk (not thrown),2105.0
10433,2010-01-01,Eastern Europe,Rice,1265552.97
10434,2010-01-01,Eastern Europe,Rye,6525896.614
10435,2010-01-01,Eastern Europe,Safflower seed,78123.00899999999
10436,2010-01-01,Eastern Europe,"Safflower-seed oil, crude",1123.9
10437,2010-01-01,Eastern Europe,"Seed cotton, unginned",1779.2
10438,2010-01-01,Eastern Europe,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",233.0
10439,2010-01-01,Eastern Europe,Sorghum,430511.63
10440,2010-01-01,Eastern Europe,Sour cherries,665667.313
10441,2010-01-01,Eastern Europe,Soya bean oil,758804.328
10442,2010-01-01,Eastern Europe,Soya beans,6522265.929
10443,2010-01-01,Eastern Europe,Spinach,15572.394
10444,2010-01-01,Eastern Europe,Strawberries,537105.775
10445,2010-01-01,Eastern Europe,String beans,59063.125
10446,2010-01-01,Eastern Europe,Sugar beet,81490801.46000001
10447,2010-01-01,Eastern Europe,Sunflower seed,27455138.533
10448,2010-01-01,Eastern Europe,"Sunflower-seed oil, crude",9531010.123
10449,2010-01-01,Eastern Europe,Tallow,79957.894
10450,2010-01-01,Eastern Europe,"Tangerines, mandarins, clementines",0.0
10451,2010-01-01,Eastern Europe,Tea leaves,308.99
10452,2010-01-01,Eastern Europe,Tomatoes,6903783.848999999
10453,2010-01-01,Eastern Europe,Triticale,7531688.723999999
10454,2010-01-01,Eastern Europe,"True hemp, raw or retted",8403.897
10455,2010-01-01,Eastern Europe,Unmanufactured tobacco,69613.35
10456,2010-01-01,Eastern Europe,Vetches,218422.41400000002
10457,2010-01-01,Eastern Europe,"Walnuts, in shell",195052.625
10458,2010-01-01,Eastern Europe,Watermelons,2963898.5
10459,2010-01-01,Eastern Europe,Wheat,123125267.256
10460,2010-01-01,Eastern Europe,"Whey, condensed",84659.839
10461,2010-01-01,Eastern Europe,"Whey, dry",397539.443
10462,2010-01-01,Eastern Europe,Wine,1719680.2
10463,2010-01-01,Melanesia,Bananas,1243836.342
10464,2010-01-01,Melanesia,Cabbages,2102.403
10465,2010-01-01,Melanesia,"Cassava, fresh",219978.946
10466,2010-01-01,Melanesia,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",3.278
10467,2010-01-01,Melanesia,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",631.049
10468,2010-01-01,Melanesia,Cocoa beans,45616.215000000004
10469,2010-01-01,Melanesia,Coconut oil,58024.73
10470,2010-01-01,Melanesia,"Coconuts, in shell",2060590.212
10471,2010-01-01,Melanesia,"Coffee, green",54484.083
10472,2010-01-01,Melanesia,"Corn, all",256919.275
10473,2010-01-01,Melanesia,Cucumbers and gherkins,1226.627
10474,2010-01-01,Melanesia,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",401202.581
10475,2010-01-01,Melanesia,"Ginger, raw",5923.596
10476,2010-01-01,Melanesia,"Groundnuts, excluding shelled",4385.93
10477,2010-01-01,Melanesia,Lemons and limes,575.49
10478,2010-01-01,Melanesia,"Mangoes, guavas and mangosteens",844.9590000000001
10479,2010-01-01,Melanesia,Molasses,113466.572
10480,2010-01-01,Melanesia,Natural honey,542.442
10481,2010-01-01,Melanesia,"Nutmeg, mace, cardamoms, raw",107.898
10482,2010-01-01,Melanesia,Oil of palm kernel,56270.0
10483,2010-01-01,Melanesia,Oil palm fruit,2592842.4420000003
10484,2010-01-01,Melanesia,Okra,907.131
10485,2010-01-01,Melanesia,Oranges,1898.4560000000001
10486,2010-01-01,Melanesia,Palm kernels,156400.0
10487,2010-01-01,Melanesia,Palm oil,592620.0
10488,2010-01-01,Melanesia,Papayas,3454.593
10489,2010-01-01,Melanesia,"Pepper (Piper spp.), raw",124.53799999999998
10490,2010-01-01,Melanesia,Pineapples,27827.702
10491,2010-01-01,Melanesia,Plantains and cooking bananas,2630.8849999999998
10492,2010-01-01,Melanesia,Potatoes,2912.805
10493,2010-01-01,Melanesia,"Pumpkins, squash and gourds",2029.5279999999998
10494,2010-01-01,Melanesia,"Pyrethrum, dried flowers",1146.99
10495,2010-01-01,Melanesia,Rice,10746.211
10496,2010-01-01,Melanesia,Sorghum,4734.798
10497,2010-01-01,Melanesia,Sugar cane,2077000.0
10498,2010-01-01,Melanesia,Sweet potatoes,778504.544
10499,2010-01-01,Melanesia,Tallow,89.118
10500,2010-01-01,Melanesia,Taro,373940.32800000004
10501,2010-01-01,Melanesia,Tea leaves,5636.344999999999
10502,2010-01-01,Melanesia,Tomatoes,850.868
10503,2010-01-01,Melanesia,Unmanufactured tobacco,570.909
10504,2010-01-01,Melanesia,"Vanilla, raw",459.453
10505,2010-01-01,Melanesia,Watermelons,5436.603
10506,2010-01-01,Melanesia,Wheat,20.372
10507,2010-01-01,Melanesia,Yams,405178.794
10508,2010-01-01,Micronesia,Bananas,9222.369999999999
10509,2010-01-01,Micronesia,"Broad beans and horse beans, green",0.3833333333333333
10510,2010-01-01,Micronesia,Cabbages,1.0566666666666666
10511,2010-01-01,Micronesia,"Cassava, fresh",9417.301
10512,2010-01-01,Micronesia,Cauliflowers and broccoli,0.33666666666666667
10513,2010-01-01,Micronesia,Cocoa beans,31.796
10514,2010-01-01,Micronesia,Coconut oil,6152.086
10515,2010-01-01,Micronesia,"Coconuts, in shell",275027.918
10516,2010-01-01,Micronesia,"Corn, all",86.16
10517,2010-01-01,Micronesia,Cucumbers and gherkins,0.9766666666666666
10518,2010-01-01,Micronesia,Lettuce and chicory,0.11333333333333334
10519,2010-01-01,Micronesia,Okra,0.27666666666666667
10520,2010-01-01,Micronesia,Papayas,1.4166666666666667
10521,2010-01-01,Micronesia,Plantains and cooking bananas,305.04
10522,2010-01-01,Micronesia,"Pumpkins, squash and gourds",0.19666666666666668
10523,2010-01-01,Micronesia,Rice,164.71099999999998
10524,2010-01-01,Micronesia,Sorghum,15.726999999999999
10525,2010-01-01,Micronesia,Sweet potatoes,3108.416
10526,2010-01-01,Micronesia,Taro,1978.437
10527,2010-01-01,Micronesia,Tomatoes,0.4666666666666666
10528,2010-01-01,Middle Africa,"Abaca, manila hemp, raw",241.763
10529,2010-01-01,Middle Africa,Apricots,873.867
10530,2010-01-01,Middle Africa,Avocados,151319.646
10531,2010-01-01,Middle Africa,"Bambara beans, dry",47909.112
10532,2010-01-01,Middle Africa,Bananas,5439541.484
10533,2010-01-01,Middle Africa,Barley,939.394
10534,2010-01-01,Middle Africa,"Beans, dry",1037738.648
10535,2010-01-01,Middle Africa,"Broad beans and horse beans, dry",375.994
10536,2010-01-01,Middle Africa,Cabbages,419524.916
10537,2010-01-01,Middle Africa,Carrots and turnips,1275.716
10538,2010-01-01,Middle Africa,"Cashew nuts, in shell",1984.1689999999999
10539,2010-01-01,Middle Africa,Cassava leaves,84914.31899999999
10540,2010-01-01,Middle Africa,"Cassava, fresh",52976038.429000005
10541,2010-01-01,Middle Africa,Castor oil seeds,4059.4739999999997
10542,2010-01-01,Middle Africa,Cereals n.e.c.,520133.04699999996
10543,2010-01-01,Middle Africa,"Chestnuts, in shell",136.535
10544,2010-01-01,Middle Africa,Chicory roots,148.381
10545,2010-01-01,Middle Africa,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",70712.90400000001
10546,2010-01-01,Middle Africa,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",45556.541
10547,2010-01-01,Middle Africa,"Cinnamon and cinnamon-tree flowers, raw",58.254999999999995
10548,2010-01-01,Middle Africa,Cocoa beans,278213.77599999995
10549,2010-01-01,Middle Africa,Coconut oil,1297.202
10550,2010-01-01,Middle Africa,"Coconuts, in shell",38019.503000000004
10551,2010-01-01,Middle Africa,"Coffee, green",103860.687
10552,2010-01-01,Middle Africa,"Corn, all",6292782.551
10553,2010-01-01,Middle Africa,"Cotton lint, ginned",150011.0
10554,2010-01-01,Middle Africa,Cotton seed,271007.011
10555,2010-01-01,Middle Africa,Cottonseed oil,29745.303000000004
10556,2010-01-01,Middle Africa,"Cow peas, dry",238244.94199999998
10557,2010-01-01,Middle Africa,Cucumbers and gherkins,235538.037
10558,2010-01-01,Middle Africa,Dates,20882.235
10559,2010-01-01,Middle Africa,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",1019693.316
10560,2010-01-01,Middle Africa,"Fibre Crops, Fibre Equivalent",324016.767
10561,2010-01-01,Middle Africa,Figs,87.62
10562,2010-01-01,Middle Africa,"Ginger, raw",55592.259
10563,2010-01-01,Middle Africa,Groundnut oil,185339.16199999998
10564,2010-01-01,Middle Africa,"Groundnuts, excluding shelled",2273044.522
10565,2010-01-01,Middle Africa,"Hazelnuts, in shell",154.09300000000002
10566,2010-01-01,Middle Africa,"Jute, raw or retted",99.554
10567,2010-01-01,Middle Africa,Kola nuts,46344.421
10568,2010-01-01,Middle Africa,Lemons and limes,14592.685000000001
10569,2010-01-01,Middle Africa,Lettuce and chicory,16056.341
10570,2010-01-01,Middle Africa,"Mangoes, guavas and mangosteens",373159.107
10571,2010-01-01,Middle Africa,Margarine and shortening,2315.0
10572,2010-01-01,Middle Africa,Melonseed,174888.194
10573,2010-01-01,Middle Africa,Millet,872797.1730000001
10574,2010-01-01,Middle Africa,Molasses,147673.449
10575,2010-01-01,Middle Africa,Natural honey,44671.186
10576,2010-01-01,Middle Africa,Oats,0.0
10577,2010-01-01,Middle Africa,Oil of palm kernel,42705.077000000005
10578,2010-01-01,Middle Africa,Oil of sesame seed,13333.63
10579,2010-01-01,Middle Africa,Oil palm fruit,4395700.220000001
10580,2010-01-01,Middle Africa,Okra,77826.675
10581,2010-01-01,Middle Africa,"Onions and shallots, dry (excluding dehydrated)",318514.826
10582,2010-01-01,Middle Africa,"Onions and shallots, green",26416.919
10583,2010-01-01,Middle Africa,Oranges,206791.052
10584,2010-01-01,Middle Africa,Palm kernels,157303.383
10585,2010-01-01,Middle Africa,Palm oil,637580.217
10586,2010-01-01,Middle Africa,Papayas,219881.7
10587,2010-01-01,Middle Africa,Peaches and nectarines,955.885
10588,2010-01-01,Middle Africa,"Peas, dry",7938.385
10589,2010-01-01,Middle Africa,"Pepper (Piper spp.), raw",92.662
10590,2010-01-01,Middle Africa,"Pigeon peas, dry",6199.019
10591,2010-01-01,Middle Africa,Pineapples,958658.1619999999
10592,2010-01-01,Middle Africa,Plantains and cooking bananas,8847556.181
10593,2010-01-01,Middle Africa,Plums and sloes,582.28
10594,2010-01-01,Middle Africa,Pomelos and grapefruits,20087.809
10595,2010-01-01,Middle Africa,Potatoes,1063218.45
10596,2010-01-01,Middle Africa,"Pumpkins, squash and gourds",228174.33399999997
10597,2010-01-01,Middle Africa,"Rapeseed or canola oil, crude",25.0
10598,2010-01-01,Middle Africa,Rice,1538495.928
10599,2010-01-01,Middle Africa,"Seed cotton, unginned",470129.587
10600,2010-01-01,Middle Africa,Sesame seed,238587.28199999998
10601,2010-01-01,Middle Africa,"Sisal, raw",840.113
10602,2010-01-01,Middle Africa,Sorghum,2199512.734
10603,2010-01-01,Middle Africa,Soya bean oil,949.8950000000001
10604,2010-01-01,Middle Africa,Soya beans,61082.327000000005
10605,2010-01-01,Middle Africa,Spinach,934.318
10606,2010-01-01,Middle Africa,Sugar cane,5307034.536
10607,2010-01-01,Middle Africa,Sunflower seed,11793.085000000001
10608,2010-01-01,Middle Africa,"Sunflower-seed oil, crude",3659.946
10609,2010-01-01,Middle Africa,Sweet potatoes,2610697.5829999996
10610,2010-01-01,Middle Africa,Tallow,0.0
10611,2010-01-01,Middle Africa,"Tangerines, mandarins, clementines",2603.643
10612,2010-01-01,Middle Africa,Taro,2008115.486
10613,2010-01-01,Middle Africa,Tea leaves,7817.455
10614,2010-01-01,Middle Africa,Tomatoes,1050452.034
10615,2010-01-01,Middle Africa,Unmanufactured tobacco,13958.162
10616,2010-01-01,Middle Africa,Watermelons,61919.436
10617,2010-01-01,Middle Africa,Wheat,16207.337
10618,2010-01-01,Middle Africa,Wine,0.0
10619,2010-01-01,Middle Africa,Yams,1810456.639
10620,2010-01-01,Northern Africa,"Almonds, in shell",263679.45
10621,2010-01-01,Northern Africa,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",65806.49
10622,2010-01-01,Northern Africa,Apples,1824828.4740000002
10623,2010-01-01,Northern Africa,Apricots,515080.799
10624,2010-01-01,Northern Africa,Artichokes,426965.67000000004
