,Area,Year,Item,Element Code,Unit,value
465126,Small Island Developing States,1982-01-01,Oil palm fruit,5419,hg/ha,126219.0
465127,Small Island Developing States,1982-01-01,Oil palm fruit,5510,tonnes,575951.0
465398,Small Island Developing States,1983-01-01,Oil palm fruit,5312,ha,43456.0
465399,Small Island Developing States,1983-01-01,Oil palm fruit,5419,hg/ha,137091.0
465400,Small Island Developing States,1983-01-01,Oil palm fruit,5510,tonnes,595742.0
465671,Small Island Developing States,1984-01-01,Oil palm fruit,5312,ha,58447.0
465672,Small Island Developing States,1984-01-01,Oil palm fruit,5419,hg/ha,120449.0
465673,Small Island Developing States,1984-01-01,Oil palm fruit,5510,tonnes,703989.0
465948,Small Island Developing States,1985-01-01,Oil palm fruit,5312,ha,57653.0
465949,Small Island Developing States,1985-01-01,Oil palm fruit,5419,hg/ha,132293.0
465950,Small Island Developing States,1985-01-01,Oil palm fruit,5510,tonnes,762710.0
466229,Small Island Developing States,1986-01-01,Oil palm fruit,5312,ha,64166.0
466230,Small Island Developing States,1986-01-01,Oil palm fruit,5419,hg/ha,120535.0
466231,Small Island Developing States,1986-01-01,Oil palm fruit,5510,tonnes,773427.0
466510,Small Island Developing States,1987-01-01,Oil palm fruit,5312,ha,63923.0
466511,Small Island Developing States,1987-01-01,Oil palm fruit,5419,hg/ha,111896.0
466512,Small Island Developing States,1987-01-01,Oil palm fruit,5510,tonnes,715272.0
466791,Small Island Developing States,1988-01-01,Oil palm fruit,5312,ha,56996.0
466792,Small Island Developing States,1988-01-01,Oil palm fruit,5419,hg/ha,119495.0
466793,Small Island Developing States,1988-01-01,Oil palm fruit,5510,tonnes,681072.0
467072,Small Island Developing States,1989-01-01,Oil palm fruit,5312,ha,64804.0
467073,Small Island Developing States,1989-01-01,Oil palm fruit,5419,hg/ha,125011.0
467074,Small Island Developing States,1989-01-01,Oil palm fruit,5510,tonnes,810122.0
467356,Small Island Developing States,1990-01-01,Oil palm fruit,5312,ha,68624.0
467357,Small Island Developing States,1990-01-01,Oil palm fruit,5419,hg/ha,129267.0
467358,Small Island Developing States,1990-01-01,Oil palm fruit,5510,tonnes,887079.0
467661,Small Island Developing States,1991-01-01,Oil palm fruit,5312,ha,71315.0
467662,Small Island Developing States,1991-01-01,Oil palm fruit,5419,hg/ha,143537.0
467663,Small Island Developing States,1991-01-01,Oil palm fruit,5510,tonnes,1023637.0
467970,Small Island Developing States,1992-01-01,Oil palm fruit,5312,ha,78205.0
467971,Small Island Developing States,1992-01-01,Oil palm fruit,5419,hg/ha,153883.0
467972,Small Island Developing States,1992-01-01,Oil palm fruit,5510,tonnes,1203444.0
468279,Small Island Developing States,1993-01-01,Oil palm fruit,5312,ha,84743.0
468280,Small Island Developing States,1993-01-01,Oil palm fruit,5419,hg/ha,156262.0
468281,Small Island Developing States,1993-01-01,Oil palm fruit,5510,tonnes,1324214.0
468588,Small Island Developing States,1994-01-01,Oil palm fruit,5312,ha,89150.0
468589,Small Island Developing States,1994-01-01,Oil palm fruit,5419,hg/ha,148497.0
468590,Small Island Developing States,1994-01-01,Oil palm fruit,5510,tonnes,1323851.0
468898,Small Island Developing States,1995-01-01,Oil palm fruit,5312,ha,90900.0
468899,Small Island Developing States,1995-01-01,Oil palm fruit,5419,hg/ha,146127.0
468900,Small Island Developing States,1995-01-01,Oil palm fruit,5510,tonnes,1328292.0
469211,Small Island Developing States,1996-01-01,Oil palm fruit,5312,ha,90470.0
469212,Small Island Developing States,1996-01-01,Oil palm fruit,5419,hg/ha,149367.0
469213,Small Island Developing States,1996-01-01,Oil palm fruit,5510,tonnes,1351318.7
469524,Small Island Developing States,1997-01-01,Oil palm fruit,5312,ha,91189.0
469525,Small Island Developing States,1997-01-01,Oil palm fruit,5419,hg/ha,140149.0
469526,Small Island Developing States,1997-01-01,Oil palm fruit,5510,tonnes,1278010.13
469837,Small Island Developing States,1998-01-01,Oil palm fruit,5312,ha,94047.0
469838,Small Island Developing States,1998-01-01,Oil palm fruit,5419,hg/ha,153628.0
469839,Small Island Developing States,1998-01-01,Oil palm fruit,5510,tonnes,1444821.89
470153,Small Island Developing States,1999-01-01,Oil palm fruit,5312,ha,99013.0
470154,Small Island Developing States,1999-01-01,Oil palm fruit,5419,hg/ha,152403.0
470155,Small Island Developing States,1999-01-01,Oil palm fruit,5510,tonnes,1508985.23
470473,Small Island Developing States,2000-01-01,Oil palm fruit,5312,ha,105677.0
470474,Small Island Developing States,2000-01-01,Oil palm fruit,5419,hg/ha,159281.0
470475,Small Island Developing States,2000-01-01,Oil palm fruit,5510,tonnes,1683243.61
470795,Small Island Developing States,2001-01-01,Oil palm fruit,5312,ha,109857.0
470796,Small Island Developing States,2001-01-01,Oil palm fruit,5419,hg/ha,152175.0
470797,Small Island Developing States,2001-01-01,Oil palm fruit,5510,tonnes,1671751.99
471118,Small Island Developing States,2002-01-01,Oil palm fruit,5312,ha,114842.0
471119,Small Island Developing States,2002-01-01,Oil palm fruit,5419,hg/ha,143303.0
471120,Small Island Developing States,2002-01-01,Oil palm fruit,5510,tonnes,1645710.38
471441,Small Island Developing States,2003-01-01,Oil palm fruit,5312,ha,119881.0
471442,Small Island Developing States,2003-01-01,Oil palm fruit,5419,hg/ha,140278.0
471443,Small Island Developing States,2003-01-01,Oil palm fruit,5510,tonnes,1681668.76
471765,Small Island Developing States,2004-01-01,Oil palm fruit,5312,ha,122925.0
471766,Small Island Developing States,2004-01-01,Oil palm fruit,5419,hg/ha,142027.0
471767,Small Island Developing States,2004-01-01,Oil palm fruit,5510,tonnes,1745877.14
472089,Small Island Developing States,2005-01-01,Oil palm fruit,5312,ha,126925.0
472090,Small Island Developing States,2005-01-01,Oil palm fruit,5419,hg/ha,142571.0
472091,Small Island Developing States,2005-01-01,Oil palm fruit,5510,tonnes,1809585.52
472413,Small Island Developing States,2006-01-01,Oil palm fruit,5312,ha,133130.0
472414,Small Island Developing States,2006-01-01,Oil palm fruit,5419,hg/ha,142326.0
472415,Small Island Developing States,2006-01-01,Oil palm fruit,5510,tonnes,1894793.91
472730,Small Island Developing States,2007-01-01,Oil palm fruit,5312,ha,138190.0
472731,Small Island Developing States,2007-01-01,Oil palm fruit,5419,hg/ha,141732.0
472732,Small Island Developing States,2007-01-01,Oil palm fruit,5510,tonnes,1958602.29
473048,Small Island Developing States,2008-01-01,Oil palm fruit,5312,ha,161256.0
473049,Small Island Developing States,2008-01-01,Oil palm fruit,5419,hg/ha,141366.0
473050,Small Island Developing States,2008-01-01,Oil palm fruit,5510,tonnes,2279610.67
473366,Small Island Developing States,2009-01-01,Oil palm fruit,5312,ha,165301.0
473367,Small Island Developing States,2009-01-01,Oil palm fruit,5419,hg/ha,140948.0
473368,Small Island Developing States,2009-01-01,Oil palm fruit,5510,tonnes,2329889.05
473684,Small Island Developing States,2010-01-01,Oil palm fruit,5312,ha,176652.0
473685,Small Island Developing States,2010-01-01,Oil palm fruit,5419,hg/ha,134408.0
473686,Small Island Developing States,2010-01-01,Oil palm fruit,5510,tonnes,2374350.0
474002,Small Island Developing States,2011-01-01,Oil palm fruit,5312,ha,187284.0
474003,Small Island Developing States,2011-01-01,Oil palm fruit,5419,hg/ha,136018.0
474004,Small Island Developing States,2011-01-01,Oil palm fruit,5510,tonnes,2547400.0
474320,Small Island Developing States,2012-01-01,Oil palm fruit,5312,ha,191534.0
474321,Small Island Developing States,2012-01-01,Oil palm fruit,5419,hg/ha,138195.0
474322,Small Island Developing States,2012-01-01,Oil palm fruit,5510,tonnes,2646900.0
474639,Small Island Developing States,2013-01-01,Oil palm fruit,5312,ha,196589.0
474640,Small Island Developing States,2013-01-01,Oil palm fruit,5419,hg/ha,137345.0
474641,Small Island Developing States,2013-01-01,Oil palm fruit,5510,tonnes,2700050.0
474958,Small Island Developing States,2014-01-01,Oil palm fruit,5312,ha,214579.0
474959,Small Island Developing States,2014-01-01,Oil palm fruit,5419,hg/ha,135859.0
474960,Small Island Developing States,2014-01-01,Oil palm fruit,5510,tonnes,2915259.6
475276,Small Island Developing States,2015-01-01,Oil palm fruit,5312,ha,231562.0
475277,Small Island Developing States,2015-01-01,Oil palm fruit,5419,hg/ha,135276.0
475278,Small Island Developing States,2015-01-01,Oil palm fruit,5510,tonnes,3132477.99
475595,Small Island Developing States,2016-01-01,Oil palm fruit,5312,ha,242355.0
475596,Small Island Developing States,2016-01-01,Oil palm fruit,5419,hg/ha,133246.0
475597,Small Island Developing States,2016-01-01,Oil palm fruit,5510,tonnes,3229287.35
475917,Small Island Developing States,2017-01-01,Oil palm fruit,5312,ha,246245.0
475918,Small Island Developing States,2017-01-01,Oil palm fruit,5419,hg/ha,131528.0
475919,Small Island Developing States,2017-01-01,Oil palm fruit,5510,tonnes,3238810.01
476239,Small Island Developing States,2018-01-01,Oil palm fruit,5312,ha,252064.0
476240,Small Island Developing States,2018-01-01,Oil palm fruit,5419,hg/ha,131574.0
476241,Small Island Developing States,2018-01-01,Oil palm fruit,5510,tonnes,3316504.29
476561,Small Island Developing States,2019-01-01,Oil palm fruit,5312,ha,259744.0
476562,Small Island Developing States,2019-01-01,Oil palm fruit,5419,hg/ha,131115.0
476563,Small Island Developing States,2019-01-01,Oil palm fruit,5510,tonnes,3405645.74
476883,Small Island Developing States,2020-01-01,Oil palm fruit,5312,ha,276495.0
476884,Small Island Developing States,2020-01-01,Oil palm fruit,5419,hg/ha,130304.0
476885,Small Island Developing States,2020-01-01,Oil palm fruit,5510,tonnes,3602834.56
477191,Small Island Developing States,2021-01-01,Oil palm fruit,5312,ha,287706.0
477192,Small Island Developing States,2021-01-01,Oil palm fruit,5419,hg/ha,129469.0
477193,Small Island Developing States,2021-01-01,Oil palm fruit,5510,tonnes,3724908.95
477516,South America,1961-01-01,Oil palm fruit,5312,ha,38700.0
477517,South America,1961-01-01,Oil palm fruit,5419,hg/ha,68734.0
477518,South America,1961-01-01,Oil palm fruit,5510,tonnes,266000.0
477880,South America,1962-01-01,Oil palm fruit,5312,ha,41500.0
477881,South America,1962-01-01,Oil palm fruit,5419,hg/ha,70843.0
477882,South America,1962-01-01,Oil palm fruit,5510,tonnes,294000.0
478244,South America,1963-01-01,Oil palm fruit,5312,ha,41750.0
478245,South America,1963-01-01,Oil palm fruit,5419,hg/ha,71377.0
478246,South America,1963-01-01,Oil palm fruit,5510,tonnes,298000.0
478608,South America,1964-01-01,Oil palm fruit,5312,ha,46950.0
478609,South America,1964-01-01,Oil palm fruit,5419,hg/ha,71991.0
478610,South America,1964-01-01,Oil palm fruit,5510,tonnes,338000.0
478972,South America,1965-01-01,Oil palm fruit,5312,ha,56500.0
478973,South America,1965-01-01,Oil palm fruit,5419,hg/ha,71681.0
478974,South America,1965-01-01,Oil palm fruit,5510,tonnes,405000.0
479336,South America,1966-01-01,Oil palm fruit,5312,ha,57350.0
479337,South America,1966-01-01,Oil palm fruit,5419,hg/ha,74106.0
479338,South America,1966-01-01,Oil palm fruit,5510,tonnes,425000.0
479700,South America,1967-01-01,Oil palm fruit,5312,ha,65700.0
479701,South America,1967-01-01,Oil palm fruit,5419,hg/ha,75951.0
479702,South America,1967-01-01,Oil palm fruit,5510,tonnes,499000.0
480064,South America,1968-01-01,Oil palm fruit,5312,ha,80900.0
480065,South America,1968-01-01,Oil palm fruit,5419,hg/ha,78121.0
480066,South America,1968-01-01,Oil palm fruit,5510,tonnes,632000.0
480432,South America,1969-01-01,Oil palm fruit,5312,ha,63400.0
480433,South America,1969-01-01,Oil palm fruit,5419,hg/ha,84385.0
480434,South America,1969-01-01,Oil palm fruit,5510,tonnes,535000.0
480800,South America,1970-01-01,Oil palm fruit,5312,ha,57081.0
480801,South America,1970-01-01,Oil palm fruit,5419,hg/ha,88344.0
480802,South America,1970-01-01,Oil palm fruit,5510,tonnes,504278.0
481168,South America,1971-01-01,Oil palm fruit,5312,ha,76856.0
481169,South America,1971-01-01,Oil palm fruit,5419,hg/ha,84154.0
481170,South America,1971-01-01,Oil palm fruit,5510,tonnes,646776.0
481536,South America,1972-01-01,Oil palm fruit,5312,ha,71346.0
481537,South America,1972-01-01,Oil palm fruit,5419,hg/ha,87604.0
481538,South America,1972-01-01,Oil palm fruit,5510,tonnes,625018.0
481904,South America,1973-01-01,Oil palm fruit,5312,ha,61121.0
481905,South America,1973-01-01,Oil palm fruit,5419,hg/ha,90872.0
481906,South America,1973-01-01,Oil palm fruit,5510,tonnes,555418.0
482271,South America,1974-01-01,Oil palm fruit,5312,ha,56241.0
482272,South America,1974-01-01,Oil palm fruit,5419,hg/ha,101682.0
482273,South America,1974-01-01,Oil palm fruit,5510,tonnes,571868.0
482638,South America,1975-01-01,Oil palm fruit,5312,ha,50643.0
482639,South America,1975-01-01,Oil palm fruit,5419,hg/ha,101116.0
482640,South America,1975-01-01,Oil palm fruit,5510,tonnes,512081.0
483007,South America,1976-01-01,Oil palm fruit,5312,ha,56527.0
483008,South America,1976-01-01,Oil palm fruit,5419,hg/ha,94849.0
483009,South America,1976-01-01,Oil palm fruit,5510,tonnes,536155.0
483376,South America,1977-01-01,Oil palm fruit,5312,ha,61454.0
483377,South America,1977-01-01,Oil palm fruit,5419,hg/ha,105862.0
483378,South America,1977-01-01,Oil palm fruit,5510,tonnes,650566.0
483745,South America,1978-01-01,Oil palm fruit,5312,ha,67986.0
483746,South America,1978-01-01,Oil palm fruit,5419,hg/ha,99447.0
483747,South America,1978-01-01,Oil palm fruit,5510,tonnes,676098.0
484114,South America,1979-01-01,Oil palm fruit,5312,ha,71037.0
484115,South America,1979-01-01,Oil palm fruit,5419,hg/ha,113817.0
484116,South America,1979-01-01,Oil palm fruit,5510,tonnes,808524.0
484484,South America,1980-01-01,Oil palm fruit,5312,ha,83088.0
484485,South America,1980-01-01,Oil palm fruit,5419,hg/ha,113492.0
484486,South America,1980-01-01,Oil palm fruit,5510,tonnes,942979.0
484854,South America,1981-01-01,Oil palm fruit,5312,ha,80948.0
484855,South America,1981-01-01,Oil palm fruit,5419,hg/ha,122885.0
484856,South America,1981-01-01,Oil palm fruit,5510,tonnes,994733.0
485228,South America,1982-01-01,Oil palm fruit,5312,ha,101598.0
485229,South America,1982-01-01,Oil palm fruit,5419,hg/ha,118063.0
485230,South America,1982-01-01,Oil palm fruit,5510,tonnes,1199500.0
485602,South America,1983-01-01,Oil palm fruit,5312,ha,95592.0
485603,South America,1983-01-01,Oil palm fruit,5419,hg/ha,130742.0
485604,South America,1983-01-01,Oil palm fruit,5510,tonnes,1249792.0
485976,South America,1984-01-01,Oil palm fruit,5312,ha,112488.0
485977,South America,1984-01-01,Oil palm fruit,5419,hg/ha,129026.0
485978,South America,1984-01-01,Oil palm fruit,5510,tonnes,1451384.0
486354,South America,1985-01-01,Oil palm fruit,5312,ha,123794.0
486355,South America,1985-01-01,Oil palm fruit,5419,hg/ha,130576.0
486356,South America,1985-01-01,Oil palm fruit,5510,tonnes,1616454.0
486734,South America,1986-01-01,Oil palm fruit,5312,ha,145450.0
486735,South America,1986-01-01,Oil palm fruit,5419,hg/ha,127747.0
486736,South America,1986-01-01,Oil palm fruit,5510,tonnes,1858077.0
487114,South America,1987-01-01,Oil palm fruit,5312,ha,152642.0
487115,South America,1987-01-01,Oil palm fruit,5419,hg/ha,135643.0
487116,South America,1987-01-01,Oil palm fruit,5510,tonnes,2070489.0
487494,South America,1988-01-01,Oil palm fruit,5312,ha,168525.0
487495,South America,1988-01-01,Oil palm fruit,5419,hg/ha,144217.0
487496,South America,1988-01-01,Oil palm fruit,5510,tonnes,2430422.0
487877,South America,1989-01-01,Oil palm fruit,5312,ha,189111.0
487878,South America,1989-01-01,Oil palm fruit,5419,hg/ha,145947.0
487879,South America,1989-01-01,Oil palm fruit,5510,tonnes,2760022.0
488263,South America,1990-01-01,Oil palm fruit,5312,ha,210906.0
488264,South America,1990-01-01,Oil palm fruit,5419,hg/ha,136501.0
488265,South America,1990-01-01,Oil palm fruit,5510,tonnes,2878891.0
488670,South America,1991-01-01,Oil palm fruit,5312,ha,253463.0
488671,South America,1991-01-01,Oil palm fruit,5419,hg/ha,118436.0
488672,South America,1991-01-01,Oil palm fruit,5510,tonnes,3001917.0
489083,South America,1992-01-01,Oil palm fruit,5312,ha,292885.0
489084,South America,1992-01-01,Oil palm fruit,5419,hg/ha,122825.0
489085,South America,1992-01-01,Oil palm fruit,5510,tonnes,3597366.0
489496,South America,1993-01-01,Oil palm fruit,5312,ha,288512.0
489497,South America,1993-01-01,Oil palm fruit,5419,hg/ha,130814.0
489498,South America,1993-01-01,Oil palm fruit,5510,tonnes,3774127.0
489909,South America,1994-01-01,Oil palm fruit,5312,ha,305411.0
489910,South America,1994-01-01,Oil palm fruit,5419,hg/ha,127612.0
489911,South America,1994-01-01,Oil palm fruit,5510,tonnes,3897416.0
490322,South America,1995-01-01,Oil palm fruit,5312,ha,310367.0
490323,South America,1995-01-01,Oil palm fruit,5419,hg/ha,127097.0
490324,South America,1995-01-01,Oil palm fruit,5510,tonnes,3944661.0
490736,South America,1996-01-01,Oil palm fruit,5312,ha,328452.0
490737,South America,1996-01-01,Oil palm fruit,5419,hg/ha,129553.0
490738,South America,1996-01-01,Oil palm fruit,5510,tonnes,4255182.36
491152,South America,1997-01-01,Oil palm fruit,5312,ha,344873.0
491153,South America,1997-01-01,Oil palm fruit,5419,hg/ha,131975.0
491154,South America,1997-01-01,Oil palm fruit,5510,tonnes,4551459.41
491571,South America,1998-01-01,Oil palm fruit,5312,ha,345038.0
491572,South America,1998-01-01,Oil palm fruit,5419,hg/ha,143032.0
491573,South America,1998-01-01,Oil palm fruit,5510,tonnes,4935144.0
491990,South America,1999-01-01,Oil palm fruit,5312,ha,342163.0
491991,South America,1999-01-01,Oil palm fruit,5419,hg/ha,136678.0
491992,South America,1999-01-01,Oil palm fruit,5510,tonnes,4676613.0
492412,South America,2000-01-01,Oil palm fruit,5312,ha,378590.0
492413,South America,2000-01-01,Oil palm fruit,5419,hg/ha,135423.0
492414,South America,2000-01-01,Oil palm fruit,5510,tonnes,5126973.0
492835,South America,2001-01-01,Oil palm fruit,5312,ha,397948.0
492836,South America,2001-01-01,Oil palm fruit,5419,hg/ha,136860.0
492837,South America,2001-01-01,Oil palm fruit,5510,tonnes,5446313.0
493258,South America,2002-01-01,Oil palm fruit,5312,ha,416617.0
493259,South America,2002-01-01,Oil palm fruit,5419,hg/ha,133416.0
493260,South America,2002-01-01,Oil palm fruit,5510,tonnes,5558331.0
493681,South America,2003-01-01,Oil palm fruit,5312,ha,430126.0
493682,South America,2003-01-01,Oil palm fruit,5419,hg/ha,129537.0
493683,South America,2003-01-01,Oil palm fruit,5510,tonnes,5571705.0
494104,South America,2004-01-01,Oil palm fruit,5312,ha,415787.0
494105,South America,2004-01-01,Oil palm fruit,5419,hg/ha,156969.0
494106,South America,2004-01-01,Oil palm fruit,5510,tonnes,6526570.0
494530,South America,2005-01-01,Oil palm fruit,5312,ha,448368.0
494531,South America,2005-01-01,Oil palm fruit,5419,hg/ha,141887.0
494532,South America,2005-01-01,Oil palm fruit,5510,tonnes,6361780.0
494956,South America,2006-01-01,Oil palm fruit,5312,ha,454695.0
494957,South America,2006-01-01,Oil palm fruit,5419,hg/ha,148476.0
494958,South America,2006-01-01,Oil palm fruit,5510,tonnes,6751121.0
495382,South America,2007-01-01,Oil palm fruit,5312,ha,467204.0
495383,South America,2007-01-01,Oil palm fruit,5419,hg/ha,145399.0
495384,South America,2007-01-01,Oil palm fruit,5510,tonnes,6793098.0
495808,South America,2008-01-01,Oil palm fruit,5312,ha,478355.0
495809,South America,2008-01-01,Oil palm fruit,5419,hg/ha,152069.0
495810,South America,2008-01-01,Oil palm fruit,5510,tonnes,7274277.0
496234,South America,2009-01-01,Oil palm fruit,5312,ha,529280.0
496235,South America,2009-01-01,Oil palm fruit,5419,hg/ha,138222.0
496236,South America,2009-01-01,Oil palm fruit,5510,tonnes,7315826.0
496663,South America,2010-01-01,Oil palm fruit,5312,ha,571584.0
496664,South America,2010-01-01,Oil palm fruit,5419,hg/ha,156617.0
496665,South America,2010-01-01,Oil palm fruit,5510,tonnes,8951961.34
497095,South America,2011-01-01,Oil palm fruit,5312,ha,629170.0
497096,South America,2011-01-01,Oil palm fruit,5419,hg/ha,142214.0
497097,South America,2011-01-01,Oil palm fruit,5510,tonnes,8947656.0
497529,South America,2012-01-01,Oil palm fruit,5312,ha,635311.0
497530,South America,2012-01-01,Oil palm fruit,5419,hg/ha,151217.0
497531,South America,2012-01-01,Oil palm fruit,5510,tonnes,9607008.0
497963,South America,2013-01-01,Oil palm fruit,5312,ha,679941.0
497964,South America,2013-01-01,Oil palm fruit,5419,hg/ha,143161.0
497965,South America,2013-01-01,Oil palm fruit,5510,tonnes,9734111.02
498397,South America,2014-01-01,Oil palm fruit,5312,ha,776286.0
498398,South America,2014-01-01,Oil palm fruit,5419,hg/ha,149073.0
498399,South America,2014-01-01,Oil palm fruit,5510,tonnes,11572289.73
498831,South America,2015-01-01,Oil palm fruit,5312,ha,863022.0
498832,South America,2015-01-01,Oil palm fruit,5419,hg/ha,153861.0
498833,South America,2015-01-01,Oil palm fruit,5510,tonnes,13278577.23
499265,South America,2016-01-01,Oil palm fruit,5312,ha,822112.0
499266,South America,2016-01-01,Oil palm fruit,5419,hg/ha,142893.0
499267,South America,2016-01-01,Oil palm fruit,5510,tonnes,11747429.94
499699,South America,2017-01-01,Oil palm fruit,5312,ha,952975.0
499700,South America,2017-01-01,Oil palm fruit,5419,hg/ha,151135.0
499701,South America,2017-01-01,Oil palm fruit,5510,tonnes,14402809.01
500133,South America,2018-01-01,Oil palm fruit,5312,ha,998521.0
500134,South America,2018-01-01,Oil palm fruit,5419,hg/ha,148507.0
500135,South America,2018-01-01,Oil palm fruit,5510,tonnes,14828757.12
500566,South America,2019-01-01,Oil palm fruit,5312,ha,1014525.0
500567,South America,2019-01-01,Oil palm fruit,5419,hg/ha,146089.0
500568,South America,2019-01-01,Oil palm fruit,5510,tonnes,14821041.52
500999,South America,2020-01-01,Oil palm fruit,5312,ha,1011158.0
501000,South America,2020-01-01,Oil palm fruit,5419,hg/ha,139693.0
501001,South America,2020-01-01,Oil palm fruit,5510,tonnes,14125133.88
501417,South America,2021-01-01,Oil palm fruit,5312,ha,1018261.0
501418,South America,2021-01-01,Oil palm fruit,5419,hg/ha,148699.0
501419,South America,2021-01-01,Oil palm fruit,5510,tonnes,15141462.49
501767,South-eastern Asia,1961-01-01,Oil palm fruit,5312,ha,114402.0
501768,South-eastern Asia,1961-01-01,Oil palm fruit,5419,hg/ha,126003.0
501769,South-eastern Asia,1961-01-01,Oil palm fruit,5510,tonnes,1441500.0
502053,South-eastern Asia,1962-01-01,Oil palm fruit,5312,ha,117275.0
502054,South-eastern Asia,1962-01-01,Oil palm fruit,5419,hg/ha,125474.0
502055,South-eastern Asia,1962-01-01,Oil palm fruit,5510,tonnes,1471500.0
502339,South-eastern Asia,1963-01-01,Oil palm fruit,5312,ha,125173.0
502340,South-eastern Asia,1963-01-01,Oil palm fruit,5419,hg/ha,124907.0
502341,South-eastern Asia,1963-01-01,Oil palm fruit,5510,tonnes,1563500.0
502625,South-eastern Asia,1964-01-01,Oil palm fruit,5312,ha,134000.0
502626,South-eastern Asia,1964-01-01,Oil palm fruit,5419,hg/ha,118321.0
502627,South-eastern Asia,1964-01-01,Oil palm fruit,5510,tonnes,1585500.0
502911,South-eastern Asia,1965-01-01,Oil palm fruit,5312,ha,140100.0
502912,South-eastern Asia,1965-01-01,Oil palm fruit,5419,hg/ha,120878.0
502913,South-eastern Asia,1965-01-01,Oil palm fruit,5510,tonnes,1693500.0
503197,South-eastern Asia,1966-01-01,Oil palm fruit,5312,ha,153650.0
503198,South-eastern Asia,1966-01-01,Oil palm fruit,5419,hg/ha,124341.0
503199,South-eastern Asia,1966-01-01,Oil palm fruit,5510,tonnes,1910500.0
503483,South-eastern Asia,1967-01-01,Oil palm fruit,5312,ha,164750.0
503484,South-eastern Asia,1967-01-01,Oil palm fruit,5419,hg/ha,125615.0
503485,South-eastern Asia,1967-01-01,Oil palm fruit,5510,tonnes,2069500.0
503769,South-eastern Asia,1968-01-01,Oil palm fruit,5312,ha,190350.0
503770,South-eastern Asia,1968-01-01,Oil palm fruit,5419,hg/ha,127266.0
503771,South-eastern Asia,1968-01-01,Oil palm fruit,5510,tonnes,2422500.0
504055,South-eastern Asia,1969-01-01,Oil palm fruit,5312,ha,216950.0
504056,South-eastern Asia,1969-01-01,Oil palm fruit,5419,hg/ha,136921.0
504057,South-eastern Asia,1969-01-01,Oil palm fruit,5510,tonnes,2970500.0
504341,South-eastern Asia,1970-01-01,Oil palm fruit,5312,ha,251950.0
504342,South-eastern Asia,1970-01-01,Oil palm fruit,5419,hg/ha,137654.0
504343,South-eastern Asia,1970-01-01,Oil palm fruit,5510,tonnes,3468200.0
504627,South-eastern Asia,1971-01-01,Oil palm fruit,5312,ha,281350.0
504628,South-eastern Asia,1971-01-01,Oil palm fruit,5419,hg/ha,156997.0
504629,South-eastern Asia,1971-01-01,Oil palm fruit,5510,tonnes,4417100.0
504913,South-eastern Asia,1972-01-01,Oil palm fruit,5312,ha,338750.0
504914,South-eastern Asia,1972-01-01,Oil palm fruit,5419,hg/ha,148974.0
504915,South-eastern Asia,1972-01-01,Oil palm fruit,5510,tonnes,5046500.0
505199,South-eastern Asia,1973-01-01,Oil palm fruit,5312,ha,384000.0
505200,South-eastern Asia,1973-01-01,Oil palm fruit,5419,hg/ha,147331.0
505201,South-eastern Asia,1973-01-01,Oil palm fruit,5510,tonnes,5657500.0
505485,South-eastern Asia,1974-01-01,Oil palm fruit,5312,ha,445500.0
505486,South-eastern Asia,1974-01-01,Oil palm fruit,5419,hg/ha,157542.0
505487,South-eastern Asia,1974-01-01,Oil palm fruit,5510,tonnes,7018500.0
505771,South-eastern Asia,1975-01-01,Oil palm fruit,5312,ha,538166.0
505772,South-eastern Asia,1975-01-01,Oil palm fruit,5419,hg/ha,159202.0
505773,South-eastern Asia,1975-01-01,Oil palm fruit,5510,tonnes,8567700.0
506057,South-eastern Asia,1976-01-01,Oil palm fruit,5312,ha,593449.0
506058,South-eastern Asia,1976-01-01,Oil palm fruit,5419,hg/ha,149622.0
506059,South-eastern Asia,1976-01-01,Oil palm fruit,5510,tonnes,8879300.0
506343,South-eastern Asia,1977-01-01,Oil palm fruit,5312,ha,671246.0
506344,South-eastern Asia,1977-01-01,Oil palm fruit,5419,hg/ha,148796.0
506345,South-eastern Asia,1977-01-01,Oil palm fruit,5510,tonnes,9987900.0
506631,South-eastern Asia,1978-01-01,Oil palm fruit,5312,ha,794203.0
506632,South-eastern Asia,1978-01-01,Oil palm fruit,5419,hg/ha,157344.0
506633,South-eastern Asia,1978-01-01,Oil palm fruit,5510,tonnes,12496300.0
506920,South-eastern Asia,1979-01-01,Oil palm fruit,5312,ha,883915.0
506921,South-eastern Asia,1979-01-01,Oil palm fruit,5419,hg/ha,159747.0
506922,South-eastern Asia,1979-01-01,Oil palm fruit,5510,tonnes,14120300.0
507209,South-eastern Asia,1980-01-01,Oil palm fruit,5312,ha,998724.0
507210,South-eastern Asia,1980-01-01,Oil palm fruit,5419,hg/ha,163720.0
507211,South-eastern Asia,1980-01-01,Oil palm fruit,5510,tonnes,16351150.0
507498,South-eastern Asia,1981-01-01,Oil palm fruit,5312,ha,1099747.0
507499,South-eastern Asia,1981-01-01,Oil palm fruit,5419,hg/ha,167288.0
507500,South-eastern Asia,1981-01-01,Oil palm fruit,5510,tonnes,18397400.0
507787,South-eastern Asia,1982-01-01,Oil palm fruit,5312,ha,1168071.0
507788,South-eastern Asia,1982-01-01,Oil palm fruit,5419,hg/ha,193130.0
507789,South-eastern Asia,1982-01-01,Oil palm fruit,5510,tonnes,22559000.0
